Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.199999,S,1.199999,0.2849212,4.172764,0.4676565,1.056711,642.8501,62.14474,8.169752,18.79052,65.38695,80.54162,2.444302,296.71408938463,295.5313,26.46699,334.662923504818,329.0383,37.62685,83.65337,83.47634,187.3652,22.05132
1.209999,S,1.209999,0.2874614,4.060202,0.4633764,1.027511,642.9431,62.11406,8.238728,18.59309,65.37368,80.59377,2.454854,296.877363427258,295.6536,26.92801,337.619008015878,331.9948,37.89613,83.58748,83.48806,190.6851,22.42894
1.219999,S,1.219999,0.2900037,3.943531,0.4590632,0.9973215,643.0361,62.08337,8.305787,18.36206,65.3604,80.64821,2.465775,297.041319303359,295.7712,27.4398,340.577419363508,334.9525,38.17053,83.51586,83.49873,194.0347,22.80927
1.229999,S,1.229999,0.292548,3.822797,0.4547324,0.9661682,643.1291,62.05268,8.371149,18.09673,65.34714,80.70494,2.477065,297.205953490451,295.8838,28.00278,343.538135158867,337.9113,38.45056,83.43851,83.5083,197.4138,23.19238
1.239999,S,1.239999,0.2950943,3.698047,0.4504,0.9340798,643.2221,62.02199,8.435064,17.79646,65.33386,80.76399,2.48873,297.371388378431,295.9912,28.61734,346.501229941523,340.8712,38.73674,83.35543,83.5167,200.8225,23.57831
1.249999,S,1.249999,0.2976428,3.569318,0.4460818,0.9010844,643.3151,61.99129,8.497788,17.46059,65.32059,80.82536,2.500769,297.537671533207,296.0931,29.28382,349.466679961749,343.8321,39.02958,83.26662,83.52388,204.2608,23.96715
1.259999,S,1.259999,0.3001934,3.436658,0.4417937,0.8672082,643.2952,61.96059,8.559611,17.08842,65.30733,80.88908,2.513187,297.64599493408,296.1307,29.99578,352.433959426446,346.7934,39.32954,83.17209,83.52978,207.7287,24.35894
1.269999,S,1.269999,0.3027457,3.300109,0.4375516,0.8324809,643.247,61.92988,8.620821,16.67939,65.29405,80.95516,2.525985,297.740637003383,296.1476,30.75851,355.402943814251,349.7549,39.63713,83.07182,83.53436,211.2263,24.75377
1.279999,S,1.279999,0.3052995,3.159711,0.4333713,0.7969304,643.1989,61.89918,8.681733,16.23292,65.28078,81.02363,2.539168,297.83613364191,296.1578,31.57404,358.373608749417,352.7165,39.95287,82.96582,83.53754,214.7534,25.15172
1.289999,S,1.289999,0.3078548,3.015502,0.4292688,0.760585,643.1507,61.86848,8.742699,15.74847,65.26752,81.09449,2.552738,297.932550884736,296.1609,32.44266,361.345932389681,355.6781,40.27729,82.8541,83.5393,218.3102,25.55288
1.299999,S,1.299999,0.3104117,2.867521,0.4252597,0.7234728,643.1025,61.83778,8.80408,15.2255,65.25424,81.16778,2.566699,298.029987914738,296.1565,33.36467,364.319993283281,358.6397,40.61094,82.73663,83.53957,221.8966,25.95732
1.309999,S,1.309999,0.3129701,2.715808,0.4213598,0.6856221,643.0543,61.80708,8.866278,14.66353,65.24097,81.24352,2.581057,298.128474995148,296.1441,34.34035,367.295669816653,361.6011,40.95434,82.61345,83.53831,225.5126,26.36514
1.319999,S,1.319999,0.31553,2.560404,0.4175847,0.6470624,643.0062,61.77639,8.929695,14.06212,65.2277,81.32175,2.595814,298.228167756998,296.1233,35.36992,370.273040146986,364.5623,41.30804,82.48454,83.53547,229.1583,26.77645
1.329999,S,1.329999,0.3180915,2.401338,0.4139498,0.6078234,642.958,61.7457,8.994769,13.42085,65.21443,81.40247,2.610975,298.329253348675,296.0937,36.45359,373.252084992432,367.5232,41.67258,82.34989,83.53099,232.8335,27.19136
1.339999,S,1.339999,0.3206545,2.238741,0.4104704,0.5679321,642.9098,61.71501,9.061953,12.73929,65.20116,81.48573,2.626544,298.431558922326,296.0545,37.5916,376.232784204054,370.4837,42.0485,82.20961,83.52486,236.5383,27.60996
1.349999,S,1.349999,0.323219,2.072943,0.4071634,0.5274416,642.8616,61.68432,9.131749,12.0176,65.18789,81.57152,2.64252,298.53543088184,296.0055,38.78334,379.215215400611,373.4438,42.43633,82.064,83.517,240.2728,28.03239
1.359999,S,1.359999,0.325785,1.904394,0.4040487,0.4864532,642.8135,61.65364,9.204786,11.25717,65.17462,81.6597,2.658884,298.64078954157,295.9463,40.02635,382.199258699043,376.4033,42.83659,81.91347,83.50739,244.0368,28.45875
1.369999,S,1.369999,0.3283526,1.733566,0.4011461,0.4450955,642.7653,61.62296,9.281668,10.46009,65.16135,81.75008,2.675601,298.747694858612,295.8768,41.31712,385.184885667525,379.3621,43.24976,81.75847,83.49599,247.8304,28.88918
1.379999,S,1.379999,0.3309216,1.560947,0.3984727,0.4035001,642.7171,61.59228,9.363024,9.628779,65.14808,81.84245,2.692641,298.856119875064,295.7969,42.65178,388.172063031779,382.3201,43.67628,81.59948,83.48278,251.6536,29.32381
1.389999,S,1.389999,0.333492,1.387038,0.3960429,0.3617989,642.6689,61.5616,9.44941,8.7658,65.13481,81.93658,2.709964,298.966064118863,295.7066,44.02629,391.16074887531,385.2772,44.11654,81.43698,83.46774,255.5064,29.76278
1.399999,S,1.399999,0.3360638,1.212356,0.3938681,0.3201227,642.6208,61.53092,9.54134,7.873888,65.12154,82.03223,2.727532,299.077432991624,295.6059,45.43636,394.150800879915,388.2332,44.5709,81.27149,83.45086,259.3887,30.20622
1.409999,S,1.409999,0.3386369,1.037428,0.3919566,0.2786036,642.5726,61.50025,9.639274,6.956016,65.10827,82.12914,2.745302,299.190326243364,295.4951,46.87747,397.142264676719,391.1881,45.03967,81.10355,83.43214,263.3006,30.65427
1.419999,S,1.419999,0.3412113,0.8628006,0.3903132,0.2373707,642.5244,61.46958,9.743615,6.015266,65.095,82.22704,2.763232,299.304542827527,295.3743,48.34493,400.135083727168,394.1418,45.52312,80.93369,83.41157,267.242,31.10708
1.429999,S,1.429999,0.343787,0.6890277,0.38894,0.1965541,642.4296,61.43891,9.854694,5.054957,65.08173,82.32561,2.781271,299.395651642172,295.2198,49.82997,403.128987062781,397.094,46.02142,80.7625,83.38918,271.213,31.56481
1.439999,S,1.439999,0.3463637,0.5166663,0.3878356,0.1562814,642.3348,61.40825,9.972754,4.078532,65.06846,82.42455,2.79937,299.48787977839,295.0561,51.33116,406.123902414125,400.0446,46.53473,80.59057,83.36495,275.2134,32.02759
1.449999,S,1.449999,0.3489413,0.3462964,0.3869954,0.1166763,642.2401,61.37759,10.09796,3.089543,65.05518,82.52355,2.817478,299.581157380317,294.8838,52.8433,409.119651506637,402.9934,47.06316,80.41849,83.33894,279.2434,32.49558
1.459999,S,1.459999,0.3515198,0.1784955,0.3864116,0.07786307,642.1453,61.34693,10.23041,2.091766,65.04192,82.62225,2.835537,299.675354699969,294.7036,54.36089,412.116245556916,405.9404,47.60677,80.24688,83.31118,283.3028,32.96893
1.469999,S,1.469999,0.3540991,0.01383789,0.3860737,0.03996116,642.0505,61.31628,10.37008,1.089042,65.02865,82.72028,2.853489,299.770124642537,294.5161,55.87839,415.113686245205,408.8856,48.16555,80.07636,83.28168,287.3917,33.44779
1.479999,S,1.479999,0.3566792,-0.1470882,0.3859681,0.003084829,641.9556,61.28563,10.51691,0.08527435,65.01537,82.81728,2.871276,299.865382946947,294.3223,57.39017,418.111771932313,411.8288,48.73945,79.90758,83.2505,291.5099,33.93232
1.489999,S,1.489999,0.35926,-0.3037068,0.3860794,-0.032903,641.8608,61.25499,10.67071,-0.9224855,65.00211,82.73872,2.860744,299.961219095077,294.1228,58.89407,421.110495525698,414.77,49.32839,79.74115,83.2177,295.6577,34.42265
1.499999,S,1.499999,0.3618414,-0.4554501,0.3863927,-0.06821202,641.7661,61.22435,10.83134,-1.939451,64.98884,82.64705,2.848099,300.057817952144,293.9181,60.38911,424.109849360083,417.7092,49.93228,79.57769,83.1833,299.8347,34.91896
1.509999,S,1.509999,0.3644235,-0.6017617,0.3868915,-0.1026908,641.6713,61.19372,10.99855,-2.960737,64.97556,82.55891,2.836024,300.154780193953,293.7092,61.8692,427.109716043177,420.6463,50.55097,79.41783,83.14737,304.0412,35.42137
1.519999,S,1.519999,0.3670061,-0.742112,0.3875566,-0.1361852,641.5765,61.16309,11.17201,-3.98113,64.9623,82.47457,2.824561,300.251843496832,293.4974,63.32808,430.110071230322,423.5813,51.18425,79.26216,83.10996,308.277,35.93005
1.529999,S,1.529999,0.3695892,-0.8760062,0.3883665,-0.1685447,641.4816,61.13247,11.3513,-4.995256,64.94902,82.39423,2.813744,300.348739333787,293.2841,64.75957,433.110777877351,426.5141,51.83184,79.11124,83.07114,312.5421,36.44513
1.539999,S,1.539999,0.3721728,-1.00297,0.3892977,-0.1996246,641.3868,61.10184,11.53591,-5.997657,64.93575,82.31812,2.803608,300.445010978914,293.0706,66.1576,436.111890743378,429.4448,52.49342,78.96563,83.03099,316.8366,36.96675
1.549999,S,1.549999,0.3747568,-1.122741,0.3903253,-0.2292837,641.2921,61.07123,11.72521,-6.982719,64.92249,82.24641,2.794183,300.540483134715,292.8586,67.51609,439.113351438207,432.3734,53.16858,78.82567,82.98959,321.1603,37.49506
1.559999,S,1.559999,0.3773412,-1.235329,0.3914252,-0.25743,641.1973,61.04062,11.91863,-7.946101,64.90921,82.17918,2.78548,300.634620028116,292.6491,68.8308,442.115098633755,435.2999,53.85689,78.69144,82.947,325.5133,38.03019
1.569999,S,1.569999,0.379926,-1.34083,0.3925757,-0.2840358,641.1025,61.01001,12.11557,-8.885282,64.89594,82.11635,2.777485,300.727419673715,292.4431,70.10003,445.117064547061,438.2243,54.55789,78.56294,82.90333,329.8955,38.57226
1.579999,S,1.579999,0.382511,-1.439325,0.3937574,-0.3090966,641.0077,60.97941,12.31548,-9.798415,64.88267,82.05779,2.77018,300.818470908253,292.241,71.32286,448.119280547394,441.1467,55.27112,78.44017,82.85864,334.307,39.1214
1.589999,S,1.589999,0.3850964,-1.530897,0.3949519,-0.3326058,640.9161,60.94881,12.51787,-10.68356,64.8694,82.00339,2.763546,300.909469116488,292.0453,72.49863,451.121679451613,444.0671,55.99611,78.32313,82.81303,338.7477,39.67774
1.599999,S,1.599999,0.3876821,-1.615634,0.3961426,-0.3545602,640.8296,60.91822,12.72218,-11.53884,64.85613,81.95305,2.757568,301.001114023991,291.8575,73.62656,454.124386684257,446.9857,56.73238,78.21181,82.76657,343.2175,40.24138
1.609999,S,1.609999,0.3902681,-1.693618,0.3973137,-0.3749591,640.743,60.88763,12.92793,-12.36243,64.84286,81.90668,2.752229,301.090463474847,291.6755,74.70522,457.127229282107,449.9024,57.47943,78.10623,82.71935,347.7166,40.81244
1.619999,S,1.619999,0.3928543,-1.764934,0.3984511,-0.3938033,640.6564,60.85705,13.13463,-13.15255,64.82959,81.86417,2.747513,301.177517540202,291.5001,75.73367,460.130330407109,452.8174,58.23677,78.00638,82.67142,352.2447,41.39102
1.629999,S,1.629999,0.3954409,-1.829662,0.399542,-0.4110952,640.5698,60.82647,13.34182,-13.9074,64.81632,81.82543,2.743405,301.262004262469,291.3318,76.711,463.133611012736,455.7307,59.00388,77.91226,82.6229,356.802,41.97723
1.639999,S,1.639999,0.3980278,-1.887891,0.4005749,-0.4268388,640.4833,60.79589,13.54906,-14.62528,64.80305,81.79039,2.739894,301.343769547852,291.1712,77.63633,466.137089721596,458.6424,59.78024,77.82387,82.57383,361.3885,42.57115
1.649999,S,1.649999,0.4006149,-1.939694,0.4015394,-0.4410411,640.3967,60.76532,13.75592,-15.30451,64.78978,81.75897,2.736967,301.422687509051,291.0189,78.50883,469.140784312924,461.5526,60.56533,77.7412,82.52431,366.004,43.17287
1.659999,S,1.659999,0.4032023,-1.985151,0.4024266,-0.4537077,640.3101,60.73476,13.96201,-15.94342,64.7765,81.73109,2.73461,301.498440888841,290.8753,79.32761,472.144706849533,464.4614,61.35861,77.66426,82.4744,370.6486,43.78249
1.669999,S,1.669999,0.4057901,-2.024339,0.4032285,-0.4648469,640.2235,60.70419,14.16695,-16.54033,64.76324,81.70668,2.732814,301.570924169702,290.741,80.09178,475.148770675075,467.3688,62.15953,77.59306,82.42418,375.3223,44.40009
1.679999,S,1.679999,0.4083781,-2.057337,0.4039386,-0.4744681,640.137,60.67363,14.37042,-17.09369,64.74997,81.68568,2.731567,301.639979672028,290.6165,80.80054,478.153082024588,470.275,62.96754,77.52759,82.37373,380.0251,45.02572
1.689999,S,1.689999,0.4109663,-2.084221,0.4045515,-0.4825825,640.0504,60.64308,14.57209,-17.60193,64.73669,81.66804,2.730862,301.705459066507,290.5023,81.45304,481.157547151422,473.18,63.78207,77.46784,82.32311,384.7569,45.65947
1.699999,S,1.699999,0.4135549,-2.105069,0.4050627,-0.4892021,639.9638,60.61253,14.77168,-18.06355,64.72343,81.65368,2.730686,301.767166331313,290.3988,82.04852,484.162267068062,476.084,64.60255,77.41383,82.27241,389.5177,46.30139
1.709999,S,1.709999,0.4161438,-2.119959,0.4054692,-0.4943409,639.8772,60.58198,14.96893,-18.47709,64.71015,81.64256,2.731032,301.825017301817,290.3065,82.58618,487.167245911735,478.9871,65.42841,77.36554,82.22168,394.3076,46.95155
1.719999,S,1.719999,0.418733,-2.12896,0.4057689,-0.4980137,639.7906,60.55144,15.16364,-18.84116,64.69688,81.63462,2.731893,301.878697399086,290.2256,83.06533,490.1723791411,481.8893,66.25906,77.32298,82.17101,399.1264,47.60998
1.729999,S,1.729999,0.4213225,-2.132146,0.4059606,-0.5002346,639.704,60.5209,15.35561,-19.15431,64.68362,81.62982,2.733259,301.928268228912,290.1567,83.48514,493.177860634814,484.7909,67.09392,77.28615,82.12045,403.9743,48.27674
1.739999,S,1.739999,0.4239124,-2.129587,0.406044,-0.5010203,639.6175,60.49036,15.54471,-19.41523,64.67034,81.62813,2.735126,301.973663249049,290.1002,83.8449,496.183583726848,487.6919,67.93237,77.25505,82.07009,408.8513,48.95188
1.749999,S,1.749999,0.4265026,-2.121359,0.4060201,-0.5003877,639.5309,60.45983,15.7308,-19.62259,64.65707,81.62949,2.737487,302.014462189383,290.0561,84.14389,499.189634095708,490.5925,68.77381,77.22968,82.01998,413.7572,49.63541
1.759999,S,1.759999,0.4290933,-2.107529,0.4058906,-0.4983556,639.3858,60.42931,15.91382,-19.77513,64.64381,81.63387,2.740334,302.019749920234,289.9946,84.37453,502.195593260821,493.4924,69.61755,77.21005,81.97021,418.6921,50.32737
1.769999,S,1.769999,0.4316839,-2.088171,0.4056582,-0.4949423,639.2017,60.39878,16.09367,-19.8716,64.63053,81.64124,2.743663,301.999611231264,289.9259,84.53838,505.201437179817,496.3917,70.46294,77.19614,81.92082,423.656,51.02777
1.779999,S,1.779999,0.4342747,-2.063358,0.4053262,-0.4901685,639.0176,60.36827,16.27038,-19.91089,64.61726,81.65157,2.747468,301.974824231273,289.8706,84.63941,508.207049136912,499.2904,71.30933,77.18796,81.87191,428.6489,51.73663
1.789999,S,1.789999,0.4368653,-2.033152,0.4048992,-0.484056,638.8334,60.33777,16.44395,-19.8919,64.60399,81.66482,2.751746,301.945247882892,289.8288,84.67703,511.212506071628,502.1887,72.15611,77.18551,81.82352,433.6708,52.45396
1.799999,S,1.799999,0.4394559,-1.997622,0.4043818,-0.4766241,638.6493,60.30727,16.61446,-19.81352,64.59072,81.68097,2.756492,301.910759599066,289.8006,84.65057,514.217780947951,505.0867,73.00262,77.18879,81.77572,438.7217,53.17975
1.809999,S,1.809999,0.4420465,-1.956831,0.40378,-0.4678952,638.4651,60.27679,16.782,-19.67473,64.57745,81.7,2.761701,301.87139745851,289.7862,84.55944,517.222947825593,507.9846,73.84821,77.1978,81.72858,443.8015,53.914
1.819999,S,1.819999,0.4446371,-1.910844,0.4031002,-0.4578917,638.281,60.24631,16.94672,-19.47454,64.56418,81.72188,2.767371,301.827161160324,289.7857,84.4031,520.227880109206,510.8824,74.69225,77.21254,81.68215,448.9103,54.6567
1.829999,S,1.829999,0.4472276,-1.859729,0.4023492,-0.4466359,638.0969,60.21584,17.1088,-19.212,64.55091,81.7466,2.773499,301.778177320713,289.7993,84.18096,523.232741630963,513.7804,75.53407,77.23301,81.63651,454.0482,55.40784
1.839999,S,1.839999,0.4498182,-1.803546,0.4015348,-0.4341524,637.9128,60.18538,17.26845,-18.88626,64.53764,81.77415,2.780083,301.724163674109,289.8267,83.89252,526.237398867395,516.6786,76.373,77.25921,81.59169,459.2149,56.16737
1.849999,S,1.849999,0.4524088,-1.742368,0.4006651,-0.4204649,637.7286,60.15493,17.42595,-18.49651,64.52437,81.80452,2.787121,301.66535686945,289.8681,83.53725,529.242011632778,519.5773,77.20837,77.29113,81.54779,464.4107,56.93528
1.859999,S,1.859999,0.4549994,-1.676247,0.3997491,-0.4056006,637.5445,60.12449,17.5816,-18.04207,64.5111,81.83767,2.794608,301.601795186489,289.9234,83.11477,532.246446934437,522.4765,78.03951,77.32879,81.50484,469.6355,57.71152
1.869999,S,1.869999,0.45759,-1.605244,0.3987958,-0.3895823,637.3604,60.09405,17.73569,-17.52208,64.49783,81.87362,2.802547,301.533615062203,289.9926,82.62453,535.250762716096,525.3764,78.86576,77.37217,81.46291,474.8892,58.49604
1.879999,S,1.879999,0.4601806,-1.529421,0.3978148,-0.3724354,637.1763,60.06363,17.88861,-16.9359,64.48456,81.91235,2.810935,301.4608276734,290.0755,82.06604,538.255012968578,528.2772,79.68642,77.42129,81.42206,480.172,59.28881
1.889999,S,1.889999,0.4627714,-1.448835,0.3968162,-0.354187,636.9921,60.03321,18.0408,-16.28296,64.47129,81.95386,2.819769,301.383530568499,290.1719,81.43894,541.25915698364,531.179,80.50081,77.47614,81.38233,485.4838,60.08974
1.899999,S,1.899999,0.4653621,-1.363541,0.3958105,-0.3348629,636.808,60.0028,18.19267,-15.56265,64.45802,81.99815,2.829054,301.301848352592,290.2816,80.74278,544.263050737048,534.0818,81.30824,77.53671,81.3438,490.8246,60.89879
1.909999,S,1.909999,0.4679528,-1.2736,0.3948082,-0.3144892,636.6239,59.9724,18.34469,-14.77441,64.44475,82.04522,2.838786,301.216073510366,290.4045,79.97718,547.266744294162,536.9858,82.10802,77.60302,81.3065,496.1945,61.71587
1.919999,S,1.919999,0.4705434,-1.179067,0.3938206,-0.2930939,636.4398,59.94202,18.49739,-13.91787,64.43147,82.09507,2.848967,301.126364281938,290.5403,79.14178,550.270288551329,539.8912,82.89944,77.67506,81.2705,501.5934,62.54091
1.929999,S,1.929999,0.473134,-1.080008,0.3928589,-0.2707049,636.1213,59.91164,18.65131,-12.99258,64.41821,82.14771,2.859597,300.960669960611,290.618,78.22086,553.272918013477,542.7974,83.68165,77.75282,81.23586,507.0214,63.37381
1.939999,S,1.939999,0.4757241,-0.9764661,0.3919348,-0.247352,635.7693,59.88127,18.807,-11.99832,64.40494,82.20312,2.870676,300.773394926956,290.6902,77.22592,556.274379504228,545.7043,84.45391,77.83631,81.20262,512.4784,64.21449
1.949998,S,1.949998,0.4783131,-0.8686597,0.3910599,-0.223061,635.4173,59.85091,18.96506,-10.93469,64.39166,82.26134,2.882206,300.582567084388,290.7739,76.16048,559.274623217941,548.612,85.21552,77.92537,81.17085,517.9645,65.06284
1.959998,S,1.959998,0.4809014,-0.7571941,0.3902473,-0.1978988,635.0652,59.82058,19.12616,-9.803391,64.3784,82.32229,2.894176,300.388783047549,290.8685,75.02624,562.27369734011,551.5207,85.96578,78.01944,81.14057,523.4797,65.91875
1.969998,S,1.969998,0.4834887,-0.6428813,0.3895121,-0.1720215,634.7133,59.79026,19.29119,-8.610723,64.36513,82.38564,2.906534,300.192465089902,290.972,73.82961,565.271471757692,554.4304,86.70408,78.11775,81.11185,529.024,66.7821
1.979998,S,1.979998,0.4860751,-0.526558,0.3888683,-0.1456304,634.3612,59.75996,19.46093,-7.365547,64.35185,82.45097,2.919213,299.994608000051,291.0824,72.57962,568.267929625222,557.3412,87.42988,78.21951,81.08469,534.5975,67.65276
1.989998,S,1.989998,0.4886604,-0.4090819,0.3883271,-0.1189282,634.0092,59.72967,19.63607,-6.077256,64.33858,82.51785,2.932139,299.795719021743,291.1972,71.28579,571.263072456733,560.2532,88.14274,78.32385,81.05914,540.2,68.53062
1.999998,S,1.999998,0.4912448,-0.2913158,0.3878962,-0.09211869,633.6572,59.6994,19.81717,-4.755691,64.32531,82.58578,2.945236,299.596557854205,291.3142,69.95809,574.256727171891,563.1663,88.84232,78.42995,81.03518,545.8317,69.41555
2.009999,S,2.009999,0.493828,-0.1741348,0.3875804,-0.06540203,633.3051,59.66915,20.00462,-3.410938,64.31204,82.65427,2.958425,299.397972069598,291.4314,68.60674,577.248935584045,566.0806,89.52839,78.53693,81.01283,551.4925,70.3074
2.019999,S,2.019999,0.4964102,-0.05840244,0.3873805,-0.03897652,632.9531,59.63892,20.19866,-2.053414,64.29877,82.72284,2.971624,299.200315704052,291.5464,67.24229,580.239666280246,568.9961,90.20081,78.64391,80.99207,557.1824,71.20605
2.029999,S,2.029999,0.4989912,0.05500669,0.3872944,-0.01303315,632.6011,59.6087,20.39934,-0.6935649,64.2855,82.79095,2.984749,299.004346782577,291.6574,65.87534,583.228810259875,571.9127,90.85957,78.74998,80.97289,562.9016,72.11135
2.039999,S,2.039999,0.5015709,0.1652496,0.3873168,0.01227424,632.2491,59.5785,20.60655,0.6597378,64.27223,82.79295,2.987213,298.810380618837,291.7625,64.51579,586.216276061406,574.8303,91.50473,78.85429,80.95522,568.6498,73.02317
2.049999,S,2.049999,0.5041493,0.2714971,0.3874398,0.03697908,631.897,59.54831,20.82003,2.007457,64.25896,82.72805,2.978886,298.61860902461,291.861,63.16827,589.202182886632,577.749,92.13641,78.95598,80.93906,574.4273,73.94138
