Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.169999,S,1.169999,0.6914989,-1.034354,0.4870507,-0.149347,1555.959,60.57557,57.64308,-18.02057,66.7625,85.00175,2.941814,764.694190888096,751.6866,140.4438,794.044611351522,785.5275,93.98376,80.56621,83.17733,422.3723,46.85144
1.179999,S,1.179999,0.6982364,-1.057514,0.4885744,-0.1536752,1548.307,60.50983,58.93751,-18.89477,66.72842,85.00175,2.947311,760.843379660229,747.6636,141.0028,801.647138960871,793.0042,95.39378,80.52141,83.14062,430.3023,47.79833
1.189999,S,1.189999,0.7049403,-1.074644,0.4890605,-0.1571083,1540.655,60.44442,60.11575,-19.67805,66.69434,85.00175,2.952808,757.037414821434,743.7084,141.4336,809.21124077912,800.4413,96.80812,80.48233,83.10394,438.3068,48.75934
1.199999,S,1.199999,0.7116109,-1.085839,0.4889575,-0.159656,1532.977,60.37934,61.22669,-20.36552,66.66026,85.00175,2.958305,753.236184711608,739.7821,141.7293,816.737021866115,807.8391,98.22541,80.44899,83.06742,446.3852,49.7345
1.209999,S,1.209999,0.7182484,-1.0912,0.4888207,-0.1613224,1525.194,60.31457,62.33696,-20.95157,66.62617,85.00175,2.963802,749.362082981045,735.8088,141.8765,824.223874863241,815.1972,99.64417,80.42137,83.03113,454.5371,50.72385
1.219999,S,1.219999,0.7248523,-1.090821,0.4886498,-0.1621224,1517.412,60.25013,63.44599,-21.432,66.59209,85.00175,2.969299,745.470527943808,731.8439,141.8831,831.671597165688,822.5156,101.063,80.39949,82.99515,462.7623,51.72739
1.229999,S,1.229999,0.7314222,-1.084797,0.4884448,-0.16207,1509.63,60.18602,64.55334,-21.80264,66.55801,85.00175,2.974796,741.561643091173,727.8882,141.7478,839.080181835564,829.7945,102.4805,80.38334,82.95956,471.0602,52.74511
1.239999,S,1.239999,0.7379583,-1.073219,0.4882063,-0.1611792,1501.848,60.12224,65.65872,-22.05936,66.52393,85.00175,2.980293,737.635207064474,723.9421,141.4692,846.44941405961,837.0339,103.8952,80.37291,82.92446,479.4306,53.77699
1.249999,S,1.249999,0.7444603,-1.056176,0.4879355,-0.1594634,1494.065,60.05878,66.76176,-22.19808,66.48985,85.00175,2.98579,733.691089050426,720.006,141.046,853.779182571578,844.2339,105.3057,80.36822,82.88992,487.8729,54.82299
1.259999,S,1.259999,0.750928,-1.033765,0.4876338,-0.1569357,1486.283,59.99566,67.8623,-22.21477,66.45577,85.00175,2.991287,729.729548000737,716.0806,140.477,861.069460373509,851.3947,106.7105,80.36926,82.85602,496.3869,55.88308
1.269999,S,1.269999,0.7573618,-1.006065,0.4873036,-0.1536105,1478.501,59.93286,68.96027,-22.10567,66.42169,85.00175,2.996783,725.75025607713,712.1659,139.7611,868.320118317012,858.5164,108.1081,80.37601,82.82285,504.972,56.95717
1.279999,S,1.279999,0.763761,-0.9731537,0.4869472,-0.1494994,1470.719,59.87039,70.05557,-21.86672,66.38761,85.00175,3.00228,721.753423173566,708.2624,138.897,875.53104126742,865.5991,109.4971,80.3885,82.79046,513.6281,58.04519
1.289999,S,1.289999,0.770126,-0.9351194,0.4865676,-0.1446139,1462.937,59.80825,71.14833,-21.49397,66.35353,85.00175,3.007777,717.738957172871,704.3702,137.8834,882.701982452167,872.6428,110.8759,80.40673,82.75893,522.3545,59.14706
1.299999,S,1.299999,0.7764562,-0.8920348,0.4861681,-0.1389668,1455.154,59.74644,72.23858,-20.98372,66.31945,85.00175,3.013274,713.707077177304,700.4896,136.7191,889.832921989516,879.6477,112.2431,80.43068,82.72835,531.1509,60.26265
1.309999,S,1.309999,0.782752,-0.8439987,0.4857525,-0.1325689,1444.457,59.68495,73.32662,-20.33139,66.28536,85.00175,3.018771,708.087075298688,695.0712,135.1419,896.907992174342,886.5984,113.5945,80.46037,82.69881,540.0169,61.39184
1.319999,S,1.319999,0.7889991,-0.7910834,0.4853252,-0.1254348,1433.031,59.62384,74.41019,-19.53371,66.25128,85.00175,3.024268,702.05407706436,689.2738,133.3475,903.923112008332,893.4911,114.928,80.49578,82.6704,548.9518,62.53445
1.329999,S,1.329999,0.795194,-0.7333744,0.4848907,-0.1175749,1421.605,59.56321,75.48901,-18.58712,66.2172,85.00175,3.029765,695.999767065996,683.4834,131.4006,910.878124719958,900.3259,116.242,80.53692,82.64318,557.9551,63.6903
1.339999,S,1.339999,0.8013366,-0.6709327,0.4851978,-0.1089925,1410.179,59.50306,76.68112,-17.48701,66.18312,85.00175,3.035262,689.860950883241,677.6368,129.2923,917.772283981244,907.1023,117.5349,80.58379,82.61722,567.0261,64.85919
1.349999,S,1.349999,0.8074262,-0.6038223,0.4881532,-0.09967652,1398.753,59.44339,78.29717,-16.22645,66.14904,85.00175,3.040759,683.47019002939,671.5675,126.9984,924.603031112238,913.818,118.8049,80.63639,82.59256,576.1643,66.04089
1.359999,S,1.359999,0.8134605,-0.5321558,0.4910856,-0.08967429,1387.327,59.3842,79.92046,-14.80822,66.11496,85.00175,3.046256,677.053054984061,665.4983,124.5506,931.370109085158,920.473,120.0504,80.69468,82.56928,585.369,67.23517
1.369999,S,1.369999,0.8194395,-0.4564873,0.4940003,-0.07900292,1375.901,59.32549,81.55135,-13.23049,66.08088,85.00175,3.051753,670.609946490723,659.4285,121.9498,938.073277911299,927.0673,121.2699,80.75816,82.54744,594.6397,68.44177
1.379999,S,1.379999,0.8253627,-0.3777953,0.4969043,-0.06774539,1366.651,59.26727,83.19051,-11.50316,66.0468,85.00175,3.05725,665.323187076454,654.5219,119.3986,944.724066761234,933.6125,122.4639,80.82592,82.52706,603.9758,69.66044
1.389999,S,1.389999,0.8312404,-0.2971072,0.4998101,-0.0560473,1357.401,59.20948,84.84175,-9.647275,66.01272,85.00175,3.062747,660.014384808884,649.6101,116.7292,951.322281398757,940.1086,123.6312,80.89696,82.50817,613.3769,70.89091
1.399999,S,1.399999,0.8370723,-0.2154586,0.5027233,-0.04406144,1348.151,59.15208,86.50579,-7.686534,65.97864,85.00175,3.068244,654.685315092106,644.6893,113.9674,957.867672618772,946.5555,124.7709,80.97028,82.49081,622.8425,72.13293
1.409999,S,1.409999,0.8428584,-0.1338987,0.505648,-0.03194163,1340.583,59.09507,88.18308,-5.646375,65.94456,85.00175,3.073741,650.252485337104,640.6592,111.2838,964.369136088105,952.9621,125.8837,81.04482,82.47495,632.3721,73.3862
1.419999,S,1.419999,0.8486063,-0.05345422,0.5085901,-0.01984345,1334.696,59.03843,89.87625,-3.55385,65.91047,85.00175,3.079238,646.719093590285,637.518,108.7032,970.835627201035,959.3373,126.9707,81.11958,82.46058,641.9655,74.65047
1.429999,S,1.429999,0.854324,0.02485894,0.5115542,-0.007919,1328.81,58.98206,91.5876,-1.436648,65.87639,85.00175,3.084735,643.171248775394,634.3581,106.1087,977.266825583433,965.6808,128.0318,81.19348,82.44766,651.6223,75.92548
1.439999,S,1.439999,0.8600113,0.1000625,0.5145386,0.003681442,1321.376,58.92594,93.31689,0.6764238,65.84231,85.00175,3.090232,638.764690417723,630.3403,103.3994,983.654243202082,971.9842,129.0658,81.26554,82.43617,661.3421,77.21097
1.449999,S,1.449999,0.8656605,0.1712297,0.5175356,0.01481338,1307.745,58.87007,95.06105,2.755943,65.80823,85.00175,3.095729,630.958796052967,622.9485,100.2206,989.963755832666,978.2137,130.068,81.33477,82.4261,671.1243,78.50664
1.459999,S,1.459999,0.8712417,0.2375222,0.520525,0.02534019,1279.593,58.81467,96.80955,4.771637,65.77415,85.00175,3.101226,615.193471043432,607.6688,95.92516,996.115595019133,984.2903,131.0273,81.40023,82.41745,680.9672,79.81211
1.469999,S,1.469999,0.8766847,0.2982071,0.5234637,0.03513875,1214.039,58.75994,98.53799,6.691707,65.74007,85.00175,3.106723,578.92906885913,572.0951,88.69083,1001.9048337757,990.0112,131.9142,81.46106,82.41032,690.8672,81.12682
1.479999,S,1.479999,0.8818092,0.3527124,0.5262501,0.04410212,1116.917,58.70733,100.1847,8.484205,65.70599,85.00175,3.11222,525.326121006156,519.3406,79.07512,1007.15816995593,995.2047,132.705,81.51649,82.40473,700.8193,82.44991
1.489999,S,1.489999,0.8864624,0.4008461,0.5287972,0.05214756,1019.794,58.65822,101.6948,10.12283,65.67191,85.00175,3.117717,471.677394918204,466.5001,69.69377,1011.87485474828,999.8697,133.4019,81.56622,82.40051,710.818,83.78045
1.499999,S,1.499999,0.8906437,0.4428287,0.5310984,0.05924824,885.6785,58.6132,103.0624,11.58798,65.63783,85.00175,3.123214,397.68383410951,393.4952,57.567,1015.85188354229,1003.805,133.9776,81.6102,82.39767,720.856,85.11735
1.509999,S,1.509999,0.8941743,0.4788156,0.533055,0.06543884,750.4454,58.57289,104.2224,12.87603,65.60374,85.00175,3.128711,323.053058518424,319.8178,45.60541,1019.08199315845,1007.003,134.4337,81.64846,82.39604,730.926,86.4594
1.519999,S,1.519999,0.8970478,0.5089039,0.5346597,0.07074375,627.4238,58.53852,105.1671,13.98498,65.56966,85.00175,3.134207,255.126051563242,252.7335,34.858,1021.63255575272,1009.53,134.7823,81.68098,82.39542,741.0213,87.80548
1.529999,S,1.529999,0.8993234,0.5331718,0.5359403,0.07517819,516.0555,58.50949,105.9121,14.91302,65.53558,85.00175,3.139704,193.623348073035,191.9695,25.25296,1023.56856276676,1011.45,135.0348,81.70778,82.39562,751.1358,89.15456
1.539999,S,1.539999,0.9010582,0.5517145,0.5364099,0.07892558,405.9836,58.48542,106.3717,15.69184,65.5015,85.02306,3.14864,132.926779064833,131.9685,15.93247,1024.89737627493,1012.77,135.1941,81.72884,82.39657,761.2635,90.50571
1.549999,S,1.549999,0.9022585,0.5645574,0.5366136,0.08186514,321.1603,58.46599,106.653,16.29818,65.46741,85.04704,3.158004,86.1821121046061,85.73331,8.783849,1025.75771725315,1013.627,135.282,81.74418,82.39804,771.3998,91.85809
1.559999,S,1.559999,0.9030467,0.5717314,0.5368078,0.08390167,251.2289,58.45072,106.8351,16.71351,65.43333,85.06265,3.166019,47.6999875097049,47.60762,2.96704,1026.23264443423,1014.103,135.3117,81.75378,82.39992,781.5408,93.21105
1.569999,S,1.569999,0.9034955,0.5732449,0.5369387,0.0850433,199.4303,58.43881,106.9243,16.94153,65.39925,85.0715,3.172942,19.4141111903676,19.37189,-1.279684,1026.42238980374,1014.297,135.2989,81.75767,82.40207,791.6838,94.5641
1.579999,S,1.579999,0.9036933,0.5691524,0.5369957,0.08530166,154.0366,58.42931,106.9395,16.98531,65.36517,85.07542,3.179071,-7.26203695788923,-5.36155,-4.898057,1026.36151731092,1014.243,135.2499,81.75581,82.40439,801.8262,95.91685
1.589999,S,1.589999,0.9036705,0.5594717,0.5369763,0.08468859,118.2548,58.42195,106.8872,16.84915,65.33109,85.07504,3.184507,-25.991769785057,-24.84213,-7.64465,1026.10472636278,1013.995,135.1734,81.74823,82.4068,811.9662,97.26897
1.599999,S,1.599999,0.9034751,0.5442451,0.5368941,0.08321555,89.57088,58.41621,106.7817,16.5372,65.29701,85.0713,3.189402,-41.5960516986176,-40.44286,-9.726592,1025.69058960599,1013.591,135.0761,81.73492,82.40921,822.1021,98.62022
1.609999,S,1.609999,0.9031412,0.5235128,0.5367653,0.08089682,67.98811,58.4119,106.6342,16.05433,65.26293,85.06487,3.193861,-53.3430959023752,-52.16478,-11.14996,1025.1576726041,1013.069,134.9646,81.71588,82.41154,832.2328,99.97042
1.619999,S,1.619999,0.9027027,0.4973141,0.5366085,0.07774722,46.40535,58.40858,106.4567,15.40455,65.22885,85.05634,3.197982,-65.0913634370705,-63.88322,-12.48278,1024.5070987007,1012.43,134.8398,81.6911,82.41374,842.3571,101.3194
1.629999,S,1.629999,0.9021604,0.4656781,0.5364359,0.07377695,34.94275,58.40617,106.2519,14.59269,65.19477,85.04567,3.201758,-71.2638356152923,-70.08197,-12.92485,1023.79458341387,1011.729,134.7106,81.66061,82.41574,852.4744,102.6672
1.639999,S,1.639999,0.9015636,0.428633,0.5362679,0.0690022,26.01204,58.4045,106.0355,13.62345,65.16069,85.03378,3.205338,-76.0388421953313,-74.90512,-13.08161,1023.03438887161,1010.98,134.5798,81.62438,82.41747,862.5842,104.0136
1.649999,S,1.649999,0.9009247,0.3864824,0.5361156,0.0634332,17.08133,58.40322,105.8127,12.49999,65.12661,85.02087,3.208752,-80.8136334489732,-79.73527,-13.15789,1022.22663626696,1010.183,134.4482,81.58268,82.41889,872.686,105.3588
1.659999,S,1.659999,0.9002439,0.3398988,0.535989,0.0571193,14.47345,58.40231,105.5854,11.23397,65.09252,85.00684,3.211987,-82.1071952706375,-81.12665,-12.65141,1021.40583099115,1009.372,134.3217,81.53615,82.41993,882.7798,106.7026
1.669999,S,1.669999,0.8995515,0.2897013,0.5356553,0.05021236,12.56908,58.40166,105.3152,9.856217,65.05844,85.00175,3.216662,-82.9946038839176,-82.11878,-12.0254,1020.57609171302,1008.551,134.2014,81.48557,82.42054,892.8653,108.0452
1.679999,S,1.679999,0.8988512,0.2367381,0.5351978,0.04279891,10.66471,58.40109,105.0193,8.384428,65.02436,85.00175,3.222159,-83.8745952585227,-83.10341,-11.34773,1019.7375120124,1007.72,134.0879,81.43176,82.42071,902.9425,109.3867
1.689999,S,1.689999,0.8981429,0.1818635,0.5347466,0.03497614,8.76034,58.4006,104.7234,6.838261,64.99028,85.00175,3.227656,-84.7624799596101,-84.09312,-10.63133,1018.89015065596,1006.879,133.9816,81.37556,82.42039,913.0113,110.727
1.699999,S,1.699999,0.897427,0.1259399,0.5343053,0.02687016,6.855969,58.4002,104.4284,5.242874,64.9562,85.00175,3.233153,-85.6593139720336,-85.08643,-9.890273,1018.0340432948,1006.028,133.8827,81.3178,82.41959,923.0716,112.0664
1.709999,S,1.709999,0.8967033,0.06981922,0.5338762,0.01860839,4.951599,58.39987,104.1345,3.623471,64.92212,85.00175,3.23865,-86.5654010249852,-86.08168,-9.138546,1017.16920246734,1005.167,133.7913,81.25934,82.4183,933.1233,113.4047
1.719999,S,1.719999,0.8959717,0.01432881,0.5334604,0.01031671,3.047229,58.39962,103.8422,2.004778,64.88804,85.00175,3.244147,-87.4805529674186,-87.07731,-8.389829,1016.29562927215,1004.296,133.7074,81.201,82.4165,943.1663,114.7422
1.729999,S,1.729999,0.8952325,-0.03973999,0.5330586,0.002117369,1.142858,58.39945,103.5514,0.4106038,64.85396,85.00175,3.249644,-88.4038024378638,-88.07156,-7.657193,1015.41329698239,1003.415,133.6308,81.14359,82.41422,953.2004,116.0789
1.739999,S,1.739999,0.8944854,-0.09136303,0.5326695,-0.005872651,0,58.39936,103.2618,-1.13647,64.8335,85.00175,3.252943,-88.9153859438036,-88.64816,-6.888366,1014.52720884277,1002.529,133.5619,81.08814,82.41146,963.2257,117.4149
1.749999,S,1.749999,0.8937349,-0.1394771,0.532294,-0.01350196,0,58.39935,102.9748,-2.607463,64.8335,85.00175,3.252943,-88.8056702860093,-88.59829,-6.065483,1013.64239630835,1001.643,133.5013,81.03574,82.40823,973.2421,118.7502
1.759999,S,1.759999,0.8929855,-0.1833212,0.5319313,-0.02061335,0,58.39935,102.6911,-3.972548,64.8335,85.00175,3.252943,-88.7011268888813,-88.54257,-5.301246,1012.75974632976,1000.758,133.4483,80.98717,82.40457,983.2497,120.085
1.769999,S,1.769999,0.8922378,-0.2222312,0.531578,-0.02709426,0,58.39935,102.4102,-5.210715,64.8335,85.00175,3.252943,-88.5990419294544,-88.47918,-4.607053,1011.87836009322,999.8732,133.4022,80.94315,82.40053,993.2484,121.4192
1.779999,S,1.779999,0.8914914,-0.2556554,0.53123,-0.03284646,0,58.39935,102.1312,-6.303896,64.8335,85.00175,3.252943,-88.496384811996,-88.40627,-3.992687,1010.99872444119,998.9892,133.3623,80.90427,82.39613,1003.238,122.753
1.789999,S,1.789999,0.8907462,-0.2832193,0.5308833,-0.0377883,0,58.39935,101.8534,-7.237341,64.8335,85.00175,3.252943,-88.3904062160398,-88.32242,-3.466127,1010.12068859346,998.106,133.3276,80.87095,82.39144,1013.219,124.0865
1.799999,S,1.799999,0.8900025,-0.3048047,0.5305341,-0.04186433,0,58.39935,101.576,-8.00144,64.8335,85.00175,3.252943,-88.2785913515296,-88.22649,-3.032516,1009.2443272611,997.2238,133.2973,80.84336,82.38649,1023.192,125.4196
1.809999,S,1.809999,0.8892601,-0.3204677,0.5301795,-0.04505698,0,58.39935,101.2985,-8.593874,64.8335,85.00175,3.252943,-88.1591520883737,-88.11801,-2.69303,1008.36958786879,996.3427,133.2704,80.8215,82.38136,1033.155,126.7524
1.819999,S,1.819999,0.888519,-0.3302656,0.5298174,-0.04737442,0,58.39935,101.0205,-9.017262,64.8335,85.00175,3.252943,-88.0309223808134,-87.99693,-2.446141,1007.49641510098,995.4628,133.2459,80.80538,82.37609,1043.11,128.085
1.829999,S,1.829999,0.8877794,-0.3342422,0.5294465,-0.048825,0,58.39935,100.7417,-9.274224,64.8335,85.00175,3.252943,-87.8931063169725,-87.86326,-2.290345,1006.6247885131,994.5842,133.223,80.79498,82.37073,1053.055,129.4174
1.839999,S,1.839999,0.887041,-0.3324503,0.5290657,-0.04941513,0,58.39935,100.4619,-9.367,64.8335,85.00175,3.252943,-87.7452683123415,-87.71707,-2.224352,1005.75466377259,993.707,133.2008,80.79032,82.36533,1062.992,130.7495
1.849999,S,1.849999,0.8863038,-0.3249489,0.5286746,-0.04915247,0,58.39935,100.181,-9.298051,64.8335,85.00175,3.252943,-87.5872510165744,-87.55843,-2.246748,1004.8860855035,992.8314,133.1783,80.79138,82.35995,1072.921,132.0814
1.859999,S,1.859999,0.885568,-0.3118165,0.5282738,-0.04804564,0,58.39935,99.89924,-9.070002,64.8335,85.00175,3.252943,-87.419384910005,-87.38763,-2.356052,1004.01902973248,991.9575,133.1547,80.79815,82.35464,1082.84,133.4131
1.869999,S,1.869999,0.8848333,-0.293345,0.5278638,-0.0461061,0,58.39935,99.61662,-8.685987,64.8335,85.00175,3.252943,-87.2421898823737,-87.2049,-2.550512,1003.15347213333,991.0854,133.1292,80.81036,82.34945,1092.751,134.7445
1.879999,S,1.879999,0.8841,-0.2700538,0.5274467,-0.04337692,0,58.39935,99.33356,-8.155071,64.8335,85.00175,3.252943,-87.0569524686645,-87.0111,-2.825146,1002.28948447342,990.2153,133.101,80.82755,82.34441,1102.653,136.0756
1.889999,S,1.889999,0.8833679,-0.2425284,0.5270246,-0.03993477,0,58.39935,99.05051,-7.49254,64.8335,85.00175,3.252943,-86.8655086976672,-86.80759,-3.17158,1001.4269429614,989.3472,133.0693,80.84918,82.33957,1112.547,137.4065
1.899999,S,1.899999,0.8826371,-0.2114131,0.5266005,-0.0358661,0,58.39935,98.76797,-6.715399,64.8335,85.00175,3.252943,-86.6698706453026,-86.59588,-3.580509,1000.56594710903,988.4813,133.0335,80.87464,82.33498,1122.432,138.737
1.909999,S,1.909999,0.8819076,-0.1773907,0.5261771,-0.03126613,0,58.39935,98.4865,-5.842148,64.8335,85.00175,3.252943,-86.4721513111603,-86.37764,-4.041814,999.706424662599,987.6176,132.9931,80.90328,82.33066,1132.308,140.0671
1.919999,S,1.919999,0.8811792,-0.1411674,0.5257567,-0.02623577,0,58.39935,98.20644,-4.892187,64.8335,85.00175,3.252943,-86.2742345004935,-86.15444,-4.544888,998.848192635519,986.756,132.9476,80.93443,82.32663,1142.175,141.3968
1.929999,S,1.929999,0.880452,-0.1034673,0.5253417,-0.02087939,0,58.39935,97.92827,-3.885426,64.8335,85.00175,3.252943,-86.0780141176619,-85.92805,-5.078852,997.991418772804,985.8967,132.8968,80.96735,82.32292,1152.034,142.7261
1.939999,S,1.939999,0.8797258,-0.06501213,0.5249338,-0.01530407,0,58.39935,97.65237,-2.842106,64.8335,85.00175,3.252943,-85.8850637847664,-85.70016,-5.632651,997.136068522563,985.0397,132.8405,81.00136,82.31954,1161.885,144.0547
1.949998,S,1.949998,0.8790011,-0.02651717,0.5245345,-0.009616527,0,58.39935,97.37885,-1.782234,64.8335,85.00175,3.252943,-85.6965663425743,-85.47233,-6.195344,996.282013316787,984.1849,132.7785,81.03574,82.3165,1171.726,145.3828
1.959998,S,1.959998,0.8782772,0.01133149,0.5241439,-0.00392257,0,58.39935,97.10783,-0.7254889,64.8335,85.00175,3.252943,-85.5133507426657,-85.24604,-6.756169,995.429364899121,983.3324,132.7109,81.06981,82.31379,1181.56,146.7103
1.969998,S,1.969998,0.8775546,0.04788825,0.5237623,0.001676293,0,58.39935,96.83927,0.3094026,64.8335,85.00175,3.252943,-85.3359401277419,-85.02271,-7.304893,994.578150585462,982.4822,132.6379,81.10291,82.31139,1191.385,148.037
1.979998,S,1.979998,0.8768332,0.08253855,0.523389,0.007084533,0,58.39935,96.57313,1.30497,64.8335,85.00175,3.252943,-85.1644901921962,-84.8036,-7.831974,993.72829192892,981.6342,132.5596,81.13441,82.30932,1201.201,149.363
1.989998,S,1.989998,0.8761128,0.1147456,0.5230229,0.0122112,0,58.39935,96.30917,2.244725,64.8335,85.00175,3.252943,-84.9987803478308,-84.58978,-8.328372,992.879731974248,980.7883,132.4763,81.16378,82.30754,1211.009,150.6882
1.999998,S,1.999998,0.8753936,0.1440122,0.5226627,0.01697682,0,58.39935,96.04704,3.114422,64.8335,85.00175,3.252943,-84.8383846488326,-84.38218,-8.786308,992.032531686965,979.9445,132.3884,81.19048,82.30605,1220.808,152.0125
2.009999,S,2.009999,0.8746755,0.1699307,0.5223064,0.02130779,0,58.39935,95.78643,3.901002,64.8335,85.00175,3.252943,-84.682631843148,-84.18155,-9.198629,991.186672398562,979.1027,132.2964,81.21408,82.30479,1230.599,153.336
2.019999,S,2.019999,0.8739584,0.1921605,0.5219523,0.02514372,0,58.39935,95.52704,4.593932,64.8335,85.00175,3.252943,-84.5308064177748,-83.98852,-9.559589,990.342130834346,978.2628,132.2008,81.23421,82.30376,1240.382,154.6584
2.029999,S,2.029999,0.8732426,0.2104347,0.5215986,0.02843417,0,58.39935,95.26848,5.18458,64.8335,85.00175,3.252943,-84.3821131859453,-83.80354,-9.864467,989.498999254994,977.4248,132.1022,81.25056,82.30293,1250.156,155.9799
